event_id,user_email,event_timestamp,event_type,message_details
evt_9304364f,maria.silva@gmail.com,2023-06-02T20:27:11Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_931"", ""template"": ""v1""}"
evt_e2cac011,maria.silva@gmail.com,2023-05-30T20:27:11Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_344"", ""template"": ""v1""}"
evt_ae497814,bruna.souza@hotmail.com,2023-11-17T02:32:06Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_188"", ""template"": ""v1""}"
evt_34cc9d23,bruna.souza@hotmail.com,2023-07-11T02:18:32Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_714"", ""template"": ""v1""}"
evt_5606e47b,bruna.souza@hotmail.com,2023-08-04T19:09:55Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_959"", ""template"": ""v1""}"
evt_d4302136,RAFAEL.PEREIRA@OUTLOOK.COM,2023-07-25T11:59:44Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_783"", ""template"": ""v1""}"
evt_40b5f0fa,RAFAEL.PEREIRA@OUTLOOK.COM,2023-03-14T01:54:52Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_178"", ""template"": ""v1""}"
evt_09b47f94,RAFAEL.PEREIRA@OUTLOOK.COM,2023-12-19T01:24:27Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_266"", ""template"": ""v1""}"
evt_fd94ac46,RAFAEL.PEREIRA@OUTLOOK.COM,2023-03-06T01:12:10Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_179"", ""template"": ""v1""}"
evt_86bf6d8f,lucas.souza@outlook.com,2023-05-11T16:04:38Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_838"", ""template"": ""v1""}"
evt_df1fd4ac,lucas.mendes@hotmail.com,2023-06-17T02:17:38Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_131"", ""template"": ""v1""}"
evt_d6ee159b,marcos.nunes@outlook.com,2023-06-21T04:50:34Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_605"", ""template"": ""v1""}"
evt_62414a82,marcos.nunes@outlook.com,2023-06-25T04:50:34Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_438"", ""template"": ""v1""}"
evt_e4c371a2,marcos.nunes@outlook.com,2023-12-10T13:17:55Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_140"", ""template"": ""v1""}"
evt_a81ea0f4,marcos.nunes@outlook.com,2023-06-26T04:50:34Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_126"", ""template"": ""v1""}"
evt_8e397bcc,marcos.nunes@outlook.com,2023-04-01T11:19:14Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_208"", ""template"": ""v1""}"
evt_a0e5d703,roberto.lima@gmail.com,2023-11-15T01:03:36Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_184"", ""template"": ""v1""}"
evt_5e819ec1,roberto.lima@gmail.com,2023-04-25T05:14:05Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_941"", ""template"": ""v1""}"
evt_c0d725d5,roberto.lima@gmail.com,2023-04-21T05:14:05Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_247"", ""template"": ""v1""}"
evt_bd517161,roberto.lima@gmail.com,2023-04-23T05:14:05Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_430"", ""template"": ""v1""}"
evt_c755628d,roberto.lima@gmail.com,2023-04-20T05:14:05Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_675"", ""template"": ""v1""}"
evt_d243fb13,fernanda.ferreira@yahoo.com.br,2023-11-18T17:07:00Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_155"", ""template"": ""v1""}"
evt_110ca0c1,fernanda.ferreira@yahoo.com.br,2023-10-08T06:48:10Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_196"", ""template"": ""v1""}"
evt_2a20824f,fernanda.ferreira@yahoo.com.br,2023-01-20T00:27:46Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_895"", ""template"": ""v1""}"
evt_194ef15a,julia.souza@gmail.com,2023-04-13T16:16:59Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_218"", ""template"": ""v1""}"
evt_af68bdab,PATRICIA.LIMA@YAHOO.COM.BR,2023-05-30T17:01:48Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_912"", ""template"": ""v1""}"
evt_02f6a3aa,maria.ferreira@gmail.com,2023-07-03T17:01:29Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_407"", ""template"": ""v1""}"
evt_2abfe520,maria.ferreira@gmail.com,2023-05-08T01:31:56Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_115"", ""template"": ""v1""}"
evt_6210f150,maria.ferreira@gmail.com,2023-02-07T05:37:29Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_651"", ""template"": ""v1""}"
evt_56de74f2,maria.ferreira@outlook.com,2023-12-07T21:37:41Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_318"", ""template"": ""v1""}"
evt_81692232,lucas.silva@uol.com.br,2023-01-24T17:28:01Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_438"", ""template"": ""v1""}"
evt_ffebb742,lucas.silva@uol.com.br,2023-04-10T02:52:22Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_790"", ""template"": ""v1""}"
evt_c09ec14a,lucas.silva@uol.com.br,2023-12-22T22:17:35Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_673"", ""template"": ""v1""}"
evt_0cdaf79c,lucas.silva@uol.com.br,2023-01-31T17:28:01Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_930fd494,lucas.silva@uol.com.br,2023-01-24T17:28:01Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_538"", ""template"": ""v1""}"
evt_b7c091de,lucas.silva@uol.com.br,2023-05-09T19:23:16Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_458"", ""template"": ""v1""}"
evt_b08d7be0,JULIA.FERREIRA@OUTLOOK.COM,2023-08-27T15:08:35Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_952"", ""template"": ""v1""}"
evt_352af355,JULIA.FERREIRA@OUTLOOK.COM,2023-05-15T05:21:24Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_373"", ""template"": ""v1""}"
evt_f77e9006,JULIA.FERREIRA@OUTLOOK.COM,2023-05-12T05:21:24Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_706"", ""template"": ""v1""}"
evt_9363b92d,bruna.lima@yahoo.com.br,2023-12-15T02:37:40Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_427"", ""template"": ""v1""}"
evt_d9bcf0d9,bruna.lima@yahoo.com.br,2023-09-13T16:24:39Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_480"", ""template"": ""v1""}"
evt_348ec9ae,bruna.lima@yahoo.com.br,2023-09-13T16:24:39Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_386"", ""template"": ""v1""}"
evt_54c60d07,bruna.lima@yahoo.com.br,2023-09-10T16:24:39Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_642"", ""template"": ""v1""}"
evt_43236a5c,lucas.santos@uol.com.br,2023-07-11T21:30:22Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_557"", ""template"": ""v1""}"
evt_adeb64f2,MARCOS.SOUZA@OUTLOOK.COM,2023-02-15T17:34:46Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_913"", ""template"": ""v1""}"
evt_512fdab8,MARCOS.SOUZA@OUTLOOK.COM,2023-01-23T01:08:38Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_892"", ""template"": ""v1""}"
evt_bad2eeb8,rafael.nunes@hotmail.com,2023-06-03T06:35:29Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_428"", ""template"": ""v1""}"
evt_ed4fd5e8,rafael.nunes@hotmail.com,2023-08-11T18:31:27Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_104"", ""template"": ""v1""}"
evt_3a4163f4,CAMILA.SILVA@OUTLOOK.COM,2023-05-24T18:07:22Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_dfc5a881,CAMILA.SILVA@OUTLOOK.COM,2023-05-23T18:07:22Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_789"", ""template"": ""v1""}"
evt_a3a86b6d,CAMILA.SILVA@OUTLOOK.COM,2023-05-27T18:07:22Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_341"", ""template"": ""v1""}"
evt_ce5c65c8,CAMILA.SILVA@OUTLOOK.COM,2023-05-27T18:07:22Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_601"", ""template"": ""v1""}"
evt_0f84c654,CAMILA.SILVA@OUTLOOK.COM,2023-05-22T18:07:22Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_378"", ""template"": ""v1""}"
evt_2d41f14b,julia.rodrigues@gmail.com,2023-05-27T03:08:35Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_462"", ""template"": ""v1""}"
evt_110245c3,julia.rodrigues@gmail.com,2023-08-08T13:05:40Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_41e7bd8a,julia.rodrigues@gmail.com,2023-07-12T18:17:59Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_255"", ""template"": ""v1""}"
evt_5c02846a,julia.rodrigues@gmail.com,2023-07-20T14:56:47Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_554"", ""template"": ""v1""}"
evt_9cbb04f7,lucas.lima@outlook.com,2023-11-30T17:22:02Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_686"", ""template"": ""v1""}"
evt_37f0f24a,lucas.lima@outlook.com,2023-11-30T12:08:34Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_180"", ""template"": ""v1""}"
evt_695e40c8,lucas.lima@outlook.com,2023-05-08T02:58:35Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_958"", ""template"": ""v1""}"
evt_0b5bdd82,lucas.lima@outlook.com,2023-12-28T16:25:10Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_219"", ""template"": ""v1""}"
evt_f13c2c45,lucas.lima@outlook.com,2023-03-23T09:07:03Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_886"", ""template"": ""v1""}"
evt_defbfddc,julia.santos@gmail.com,2023-01-09T02:01:06Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_758"", ""template"": ""v1""}"
evt_7ac46682,julia.santos@gmail.com,2023-08-16T13:15:42Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_422"", ""template"": ""v1""}"
evt_26885a86,julia.santos@gmail.com,2023-12-27T21:28:53Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_128"", ""template"": ""v1""}"
evt_06e42674,ROBERTO.FERREIRA@YAHOO.COM.BR,2023-04-25T07:53:39Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_342"", ""template"": ""v1""}"
evt_88ebc447,ROBERTO.FERREIRA@YAHOO.COM.BR,2023-04-20T07:53:39Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_873"", ""template"": ""v1""}"
evt_59add246,ROBERTO.FERREIRA@YAHOO.COM.BR,2023-04-26T07:53:39Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_254"", ""template"": ""v1""}"
evt_bb451561,ROBERTO.FERREIRA@YAHOO.COM.BR,2023-04-24T07:53:39Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_923"", ""template"": ""v1""}"
evt_f6ffc95d,ROBERTO.FERREIRA@YAHOO.COM.BR,2023-02-04T17:04:23Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_494"", ""template"": ""v1""}"
evt_8bb22c2a,ROBERTO.FERREIRA@YAHOO.COM.BR,2023-05-07T08:49:57Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_554"", ""template"": ""v1""}"
evt_98157bae,JOAO.SOUZA@UOL.COM.BR,2023-02-15T19:43:28Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_508"", ""template"": ""v1""}"
evt_0488321d,JOAO.SOUZA@UOL.COM.BR,2023-09-10T07:48:34Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_481"", ""template"": ""v1""}"
evt_de3ab2b8,JOAO.SOUZA@UOL.COM.BR,2023-04-30T09:23:02Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_448"", ""template"": ""v1""}"
evt_2d8e16eb,JOAO.SOUZA@UOL.COM.BR,2023-07-15T21:01:59Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_903"", ""template"": ""v1""}"
evt_a4480863,bruna.silva@uol.com.br,2023-01-24T21:47:15Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_894"", ""template"": ""v1""}"
evt_23dd8678,bruna.silva@uol.com.br,2023-02-11T17:47:34Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_290"", ""template"": ""v1""}"
evt_e9dce85d,bruna.silva@uol.com.br,2023-08-27T09:26:58Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_959"", ""template"": ""v1""}"
evt_af1e4e40,patricia.santos@hotmail.com,2023-10-30T18:08:47Z,open,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_fd933421,joao.santos@hotmail.com,2023-05-08T07:47:55Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_327"", ""template"": ""v1""}"
evt_a8f77423,maria.costa@uol.com.br,2023-01-04T08:42:44Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_515"", ""template"": ""v1""}"
evt_08ad5e5a,maria.costa@uol.com.br,2023-04-17T06:28:28Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_404"", ""template"": ""v1""}"
evt_1564b104,maria.costa@uol.com.br,2023-11-21T23:35:22Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_440"", ""template"": ""v1""}"
evt_3a2c45bb,maria.costa@uol.com.br,2023-09-19T06:45:31Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_465"", ""template"": ""v1""}"
evt_c26914eb,maria.lima@uol.com.br,2023-03-30T18:51:08Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_424"", ""template"": ""v1""}"
evt_5653d0fd,maria.lima@uol.com.br,2023-10-23T04:15:28Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_364"", ""template"": ""v1""}"
evt_58e2b7f1,maria.lima@uol.com.br,2023-07-31T11:55:44Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_331"", ""template"": ""v1""}"
evt_bb031250,maria.lima@uol.com.br,2023-05-22T11:20:32Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_801"", ""template"": ""v1""}"
evt_f24841c5,joao.nunes@outlook.com,2023-02-20T08:11:48Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_636"", ""template"": ""v1""}"
evt_058d8c17,joao.nunes@outlook.com,2023-11-09T17:27:04Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_899"", ""template"": ""v1""}"
evt_3ad569b2,joao.nunes@outlook.com,2023-02-22T22:20:52Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_539"", ""template"": ""v1""}"
evt_4fa5f0d4,joao.nunes@outlook.com,2023-08-30T18:13:16Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_375"", ""template"": ""v1""}"
evt_b30c96b5,joao.nunes@outlook.com,2023-12-21T10:32:33Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_470"", ""template"": ""v1""}"
evt_97daf9de,pedro.silva@hotmail.com,2023-04-11T03:20:57Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_395"", ""template"": ""v1""}"
evt_d00df1fc,pedro.silva@hotmail.com,2023-04-05T03:20:57Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_208"", ""template"": ""v1""}"
evt_37b545f1,pedro.silva@hotmail.com,2023-04-04T03:20:57Z,open,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_f723b782,joao.mendes@outlook.com,2023-06-15T01:41:55Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_346"", ""template"": ""v1""}"
evt_a5a558ae,joao.mendes@outlook.com,2023-11-12T12:28:07Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_791"", ""template"": ""v1""}"
evt_4fbc4d7b,joao.mendes@outlook.com,2023-09-13T06:34:33Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_598"", ""template"": ""v1""}"
evt_25ee581c,joao.mendes@outlook.com,2023-11-24T14:08:58Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_433"", ""template"": ""v1""}"
evt_49ba9529,rafael.oliveira@gmail.com,2023-04-07T12:59:47Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_852ed796,julia.pereira@gmail.com,2023-04-05T15:46:36Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_450"", ""template"": ""v1""}"
evt_c01a5c7c,julia.pereira@gmail.com,2023-01-26T18:17:20Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_387"", ""template"": ""v1""}"
evt_4d577ae2,julia.pereira@gmail.com,2023-10-22T03:12:33Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_766"", ""template"": ""v1""}"
evt_4e1415fd,julia.pereira@gmail.com,2023-07-13T10:37:52Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_756"", ""template"": ""v1""}"
evt_fbf69b56,julia.pereira@gmail.com,2023-08-30T08:04:45Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_241"", ""template"": ""v1""}"
evt_8d43505b,julia.pereira@gmail.com,2023-04-25T16:31:15Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_846"", ""template"": ""v1""}"
evt_f136a9be,bruna.lima@yahoo.com.br,2023-11-20T00:15:18Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_532"", ""template"": ""v1""}"
evt_37ff6339,bruna.lima@yahoo.com.br,2023-06-04T03:19:23Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_134"", ""template"": ""v1""}"
evt_f16a25c8,bruna.lima@yahoo.com.br,2023-01-21T10:50:09Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_808"", ""template"": ""v1""}"
evt_429d39bb,lucas.silva@gmail.com,2023-02-16T23:37:46Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_203"", ""template"": ""v1""}"
evt_88b120de,lucas.silva@gmail.com,2023-10-14T04:10:52Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_333"", ""template"": ""v1""}"
evt_85c8f588,lucas.silva@gmail.com,2023-03-13T17:29:10Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_692"", ""template"": ""v1""}"
evt_64639b27,fernanda.oliveira@outlook.com,2023-02-06T23:11:43Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_586"", ""template"": ""v1""}"
evt_e80dbc17,fernanda.oliveira@outlook.com,2023-02-05T00:09:52Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_210"", ""template"": ""v1""}"
evt_9463a72a,fernanda.oliveira@outlook.com,2023-07-08T08:45:50Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_885"", ""template"": ""v1""}"
evt_628cae2c,marcos.mendes@gmail.com,2023-07-04T01:25:33Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_399"", ""template"": ""v1""}"
evt_73761006,roberto.alves@outlook.com,2023-12-03T09:01:14Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_264"", ""template"": ""v1""}"
evt_43a94ec7,roberto.alves@outlook.com,2023-06-08T14:45:14Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_580"", ""template"": ""v1""}"
evt_b3829712,LUCAS.MENDES@UOL.COM.BR,2023-08-14T12:32:07Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_166"", ""template"": ""v1""}"
evt_39a8df14,LUCAS.MENDES@UOL.COM.BR,2023-08-08T19:50:02Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_600"", ""template"": ""v1""}"
evt_deeb0bbe,LUCAS.MENDES@UOL.COM.BR,2023-11-27T01:29:06Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_173"", ""template"": ""v1""}"
evt_f594a7ed,LUCAS.MENDES@UOL.COM.BR,2023-06-17T09:29:56Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_651"", ""template"": ""v1""}"
evt_a56583d8,LUCAS.MENDES@UOL.COM.BR,2023-04-04T06:31:26Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_816"", ""template"": ""v1""}"
evt_c75178fd,camila.nunes@uol.com.br,2023-01-17T11:47:21Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_322"", ""template"": ""v1""}"
evt_9781df36,ana.alves@uol.com.br,2023-06-22T16:42:12Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_513"", ""template"": ""v1""}"
evt_661c76dd,maria.silva@outlook.com,2023-05-23T03:07:58Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_983"", ""template"": ""v1""}"
evt_da89f2a8,maria.silva@outlook.com,2023-12-21T03:40:07Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_163"", ""template"": ""v1""}"
evt_102f97d3,maria.silva@outlook.com,2023-10-14T03:12:13Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_931"", ""template"": ""v1""}"
evt_195a65ea,ana.lima@yahoo.com.br,2023-11-07T23:00:16Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_819"", ""template"": ""v1""}"
evt_7441e89e,ana.lima@yahoo.com.br,2023-05-08T14:13:40Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_553"", ""template"": ""v1""}"
evt_f4c63330,ana.lima@yahoo.com.br,2023-08-03T20:02:37Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_179"", ""template"": ""v1""}"
evt_f5b48fa4,ana.lima@yahoo.com.br,2023-03-04T20:08:07Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_763"", ""template"": ""v1""}"
evt_deb7ef07,ana.lima@yahoo.com.br,2023-04-02T04:05:44Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_b7198b84,ana.lima@yahoo.com.br,2023-03-28T03:52:03Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_993"", ""template"": ""v1""}"
evt_077d3409,MARIA.ALVES@OUTLOOK.COM,2023-05-29T15:01:27Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_416"", ""template"": ""v1""}"
evt_c7cd6a73,MARIA.ALVES@OUTLOOK.COM,2023-06-14T21:40:46Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_588"", ""template"": ""v1""}"
evt_c770122d,maria.nunes@hotmail.com,2023-03-12T14:27:16Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_546"", ""template"": ""v1""}"
evt_fc211ed2,maria.nunes@hotmail.com,2023-11-07T03:42:47Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_576"", ""template"": ""v1""}"
evt_af7aec30,maria.nunes@hotmail.com,2023-12-30T02:17:18Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_951"", ""template"": ""v1""}"
evt_b87b79c8,bruna.santos@yahoo.com.br,2023-02-20T14:04:08Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_112"", ""template"": ""v1""}"
evt_82ac9aad,bruna.santos@yahoo.com.br,2023-02-26T14:04:08Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_608"", ""template"": ""v1""}"
evt_0ae18fbc,bruna.santos@yahoo.com.br,2023-11-11T01:08:48Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_725"", ""template"": ""v1""}"
evt_3f706700,bruna.santos@yahoo.com.br,2023-02-26T14:04:08Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_184"", ""template"": ""v1""}"
evt_c7a67e69,LUCAS.ALVES@GMAIL.COM,2023-08-14T03:26:19Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_941"", ""template"": ""v1""}"
